,Country,Total Cases,New Cases,Total Deaths,Region,ref,date,New Deaths,Total Recovered,Serious_Critical,ActiveCases,Tot Cases/1M pop,Tot Deaths/1M pop,Deaths/1M pop,Reported1st case
4112,Portugal,2060,460,23,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,9,14,47,2023,202,2,,
4113,Sweden,2046,112,27,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,6,16,104,2003,203,3,,
4114,Brazil,1924,378,34,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,9,2,18,1888,9,0.2,,
4115,Australia,1887,278,7,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,118,11,1762,74,0.3,,
4116,Turkey,1529,293,37,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,7,,,1492,18,0.4,,
4118,Denmark,1460,65,24,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,11,1,55,1435,252,4,,
4144,Bahrain,377,43,2,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,164,3,211,222,1,,
4121,Japan,1128,27,42,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,1,235,49,851,9,0.3,,
4146,Hong Kong,357,39,4,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,100,4,253,48,0.5,,
4172,Bosnia and Herzegovina,136,10,1,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,2,1,133,41,0.3,,
4173,Andorra,133,20,1,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,1,2,131,1721,13,,
4174,Jordan,127,15,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,1,,126,12,,,
4175,Vietnam,123,10,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,17,2,106,1,,,
4176,Faeroe Islands,118,3,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,23,,95,2415,,,
4177,Cyprus,116,21,1,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,3,3,112,96,0.8,,
4178,Moldova,109,15,1,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,2,3,106,27,0.2,,
4179,Malta,107,17,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,2,1,105,242,,,
4180,Albania,104,15,4,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,2,2,2,98,36,1,,
4181,New Zealand,102,,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,,,102,21,,,
4182,Burkina Faso,99,24,4,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,5,,90,5,0.2,,
4183,Sri Lanka,97,15,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,2,2,95,5,,,
4184,Brunei,91,3,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,2,2,89,208,,,
4185,Tunisia,89,14,3,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,1,11,85,8,0.3,,
4186,Cambodia,87,3,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,2,1,85,5,,,
4187,Venezuela,84,14,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,15,2,69,3,,,
4188,Belarus,81,5,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,22,,59,9,,,
4189,Senegal,79,12,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,8,,71,5,,,
4190,Ukraine,73,,3,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,1,,69,2,0.07,,
4191,Azerbaijan,72,7,1,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,10,3,61,7,0.1,,
4145,Egypt,366,39,19,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,5,68,,279,4,0.2,,
4171,North Macedonia,136,21,2,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,1,1,1,133,65,1,,
4170,Morocco,143,28,4,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,5,1,134,4,0.1,,
4192,Réunion,71,7,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,1,,70,79,,,
4168,Uruguay,162,4,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,,3,162,47,,,
4169,Costa Rica,158,24,2,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,2,2,154,31,0.4,,
4148,Panama,345,32,6,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,3,1,33,338,80,1,,
4149,Mexico,316,65,3,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,1,4,1,309,2,0.02,,
4150,Croatia,315,61,1,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,5,5,309,77,0.2,,
4151,Argentina,301,35,4,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,51,,246,7,0.09,,
4152,Colombia,277,46,3,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,1,3,,271,5,0.06,,
4153,Lebanon,267,19,4,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,8,4,255,39,0.6,,
4154,Iraq,266,33,23,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,3,62,,181,7,0.6,,
4155,Serbia,249,27,3,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,1,3,12,243,28,0.3,,
4156,Dominican Republic,245,43,3,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,3,,239,23,0.3,,
4157,Armenia,235,41,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,2,6,233,79,,,
4147,Estonia,352,26,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,4,4,348,265,,,
4159,Bulgaria,201,14,3,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,3,8,195,29,0.4,,
4160,UAE,198,45,2,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,41,2,155,20,0.2,,
4161,Taiwan,195,26,2,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,28,,165,8,0.08,,
4162,Kuwait,189,1,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,30,5,159,44,,,
4163,San Marino,187,12,20,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,4,13,163,5511,589,,
4164,Slovakia,186,1,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,7,2,179,34,,,
4165,Latvia,180,41,,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,1,,179,95,,,
4166,Lithuania,179,36,1,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,1,1,177,66,0.4,,
4167,Hungary,167,36,8,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,2,21,6,138,17,0.8,,
4158,Algeria,230,29,17,,https://web.archive.org/web/20200324/https://www.worldometers.info/coronavirus/,24/03/2020,,65,,148,5,0.4,,
4426,Aruba,17,8,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,1,,16,159,,,
4425,Barbados,18,1,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,18,63,,,
4424,Togo,20,2,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,1,,19,2,,,
4419,Monaco,23,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,1,,22,586,,,
4422,Guatemala,21,1,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,20,1,0.06,,
4421,Isle of Man,23,10,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,23,270,,,
4420,French Guiana,23,3,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,6,,17,77,,,
4439,Namibia,7,3,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,2,,5,3,,,
4423,Jamaica,21,2,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,2,,18,7,0.3,,
4427,Madagascar,17,5,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,17,0.6,,,
4432,Mongolia,10,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,10,3,,,
4429,Maldives,13,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,5,,8,24,,,
4430,Ethiopia,12,1,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,12,0.1,,,
4431,Tanzania,12,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,12,0.2,,,
4433,New Caledonia,10,2,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,10,35,,,
4434,Equatorial Guinea,9,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,9,6,,,
4435,Uganda,9,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,9,0.2,,,
4436,Saint Martin,8,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,8,207,,,
4437,Dominica,7,5,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,7,97,,,
4438,Haiti,7,1,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,7,0.6,,,
4418,Kenya,25,9,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,25,0.5,,,
4428,Gibraltar,15,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,5,,10,445,,,
4417,French Polynesia,25,7,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,25,89,,,
4406,Nigeria,44,4,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,2,,41,0.2,0,,
4415,Bolivia,29,2,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,29,2,,,
4440,Seychelles,7,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,7,71,,,
4394,Kazakhstan,72,10,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,72,4,,,
4395,Georgia,70,9,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,9,1,61,18,,,
4396,Cameroon,66,10,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,2,,63,2,0.04,,
4397,Palestine,60,1,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,16,,44,12,,,
4398,Martinique,57,4,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,7,56,152,3,,
4399,Trinidad and Tobago,57,6,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,57,41,,,
4400,Ghana,53,26,2,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,51,2,0.06,,
4401,Liechtenstein,51,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,51,1338,,,
4402,Uzbekistan,50,4,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,50,1,,,
4403,Cuba,48,8,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,1,2,46,4,0.09,,
4404,Montenegro,47,20,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,46,75,2,,
4405,DRC,45,9,2,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,43,0.5,0.02,,
4407,Mauritius,42,6,2,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,1,40,33,2,,
4408,Kyrgyzstan,42,26,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,42,6,,,
4409,Rwanda,40,4,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,40,3,,,
4410,Bangladesh,39,6,4,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,5,,30,0.2,0.02,,
4411,Channel Islands,36,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,36,207,,,
4412,Mayotte,36,12,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,36,132,,,
4413,Honduras,30,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,30,3,,,
4414,Macao,29,4,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,10,,19,45,,,
4416,Paraguay,27,5,2,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,,1,25,4,0.3,,
4441,Suriname,7,2,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,7,12,,,
4393,Ivory Coast,73,48,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,2,,71,3,,,
4443,Curaçao,6,2,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,5,37,6,,
4469,St. Barth,3,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,3,304,,,
4470,Saint Lucia,3,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,3,16,,,
4471,Zambia,3,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,3,0.2,,,
4472,Nepal,2,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,1,,1,0.07,,,
4473,Bhutan,2,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,2,3,,,
4474,Laos,2,2,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,2,0.3,,,
4475,Mauritania,2,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,2,0.4,,,
4476,Nicaragua,2,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,2,0.3,,,
4477,Sint Maarten,2,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,2,47,,,
4478,Belize,1,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,1,3,,,
4479,Eritrea,1,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,1,0.3,,,
4480,Grenada,1,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,1,9,,,
4481,Libya,1,1,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,1,0.1,,,
4482,Montserrat,1,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,1,200,,,
4483,Papua New Guinea,1,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,1,0.1,,,
4484,St. Vincent Grenadines,1,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,1,9,,,
4485,Somalia,1,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,1,0.06,,,
4486,Syria,1,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,1,0.06,,,
4487,Timor-Leste,1,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,1,0.8,,,
4488,Turks and Caicos,1,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,1,26,,,
4468,Niger,3,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,3,0.1,,,
4442,Cayman Islands,6,1,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,5,91,15,,
4467,Myanmar,3,1,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,3,0.06,,,
4465,Liberia,3,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,3,0.6,,,
4444,Gabon,6,,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,5,3,0.4,,
4445,Benin,6,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,6,0.5,,,
4446,Bermuda,6,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,6,96,,,
4447,Guyana,5,,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,4,6,1,,
4448,Bahamas,5,1,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,1,,4,13,,,
4449,El Salvador,5,2,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,5,0.8,,,
4450,Greenland,5,1,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,2,,3,88,,,
4451,Congo,4,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,4,0.7,,,
4452,Fiji,4,1,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,4,4,,,
4453,Guinea,4,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,4,0.3,,,
4454,Vatican City,4,3,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,4,4994,,,
4455,Eswatini,4,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,4,3,,,
4456,Cabo Verde,3,,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,,,2,5,2,,
4457,Gambia,3,1,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,2,1,0.4,,
4458,Sudan,3,1,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,2,0.07,0.02,,
4459,Zimbabwe,3,,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,2,0.2,0.07,,
4460,Angola,3,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,3,0.09,,,
4461,Antigua and Barbuda,3,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,3,31,,,
4462,CAR,3,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,3,0.6,,,
4463,Chad,3,1,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,3,0.2,,,
4464,Djibouti,3,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,3,3,,,
4466,Mozambique,3,2,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,,3,0.1,,,
4392,Guadeloupe,73,11,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,,4,72,182,2,,
4309,Portugal,2362,302,33,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,10,22,48,2307,232,3,,
4390,Belarus,81,,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,22,,59,9,,,
4320,Luxembourg,1099,224,8,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,6,3,1085,1756,13,,
4321,Ecuador,1082,101,27,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,9,3,2,1052,61,2,,
4322,Pakistan,972,97,7,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,18,5,947,4,0.03,,
4323,Chile,922,176,2,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,17,7,903,48,0.1,,
4324,Poland,901,152,10,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,2,1,3,890,24,0.3,,
4325,Thailand,827,106,4,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,3,52,7,771,12,0.06,,
4326,Romania,794,218,12,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,5,79,15,703,41,0.6,,
4327,Finland,792,92,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,10,11,781,143,0.2,,
4328,Saudi Arabia,767,205,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,28,,738,22,0.03,,
4319,Japan,1193,65,43,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,285,54,865,9,0.3,,
4329,Greece,743,48,20,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,3,29,35,694,71,2,,
4331,Indonesia,686,107,55,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,6,30,,601,3,0.2,,
4332,Iceland,648,60,2,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,51,13,595,1899,6,,
4333,Singapore,558,49,2,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,156,14,400,95,0.3,,
4334,South Africa,554,152,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,4,2,550,9,,,
4335,Philippines,552,90,35,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,2,20,1,497,5,0.3,,
4336,India,536,37,10,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,40,,486,0.4,0.01,,
4337,Qatar,526,25,,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,41,6,485,183,,,
4338,Russia,495,57,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,22,8,472,3,0.01,,
4339,Slovenia,480,38,4,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,3,12,473,231,2,,
4330,Diamond Princess,712,,10,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,2,587,15,115,,,,
4317,Czechia,1394,158,3,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,2,10,19,1381,130,0.3,,
4316,Denmark,1591,131,32,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,8,1,69,1558,275,6,,
4315,Malaysia,1624,106,16,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,2,183,64,1425,50,0.5,,
4391,Afghanistan,74,34,1,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,1,,72,2,0.03,,
4294,China,81218,47,3281,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,4,73650,1399,4287,56,2,,
4295,Italy,69176,5,6820,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,743,8326,3393,54030,1144,113,,
4296,USA,54856,11,780,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,225,379,1175,53697,166,2,,
4297,Spain,42058,6,2991,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,680,3794,2636,35273,900,64,,
4298,Germany,32991,3,159,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,36,3290,23,29542,394,2,,
4299,Iran,24811,1,1934,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,122,8913,,13964,295,23,,
4300,France,22304,2,1100,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,240,3281,2516,17923,342,17,,
4301,Switzerland,9877,1,122,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,2,131,141,9624,1141,14,,
4302,S. Korea,9037,76,120,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,9,3507,59,5410,176,2,,
4303,UK,8077,1,422,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,87,135,20,7520,119,6,,
4304,Netherlands,5560,811,276,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,63,2,435,5282,324,16,,
4305,Austria,5283,809,28,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,7,9,22,5246,587,3,,
4306,Belgium,4269,526,122,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,34,461,381,3686,368,11,,
4307,Norway,2866,241,12,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,2,6,44,2848,529,2,,
4308,Canada,2792,701,26,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,2,112,1,2654,74,0.7,,
4310,Australia,2317,430,8,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,118,11,2191,91,0.3,,
4311,Sweden,2299,253,40,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,13,16,143,2243,228,4,,
4312,Brazil,2247,323,46,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,12,2,18,2199,11,0.2,,
4313,Israel,1930,488,3,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,2,53,34,1874,223,0.3,,
4314,Turkey,1872,343,44,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,7,,,1828,22,0.5,,
4340,Panama,443,98,6,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,,1,33,436,103,1,,
4341,Peru,416,21,7,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,2,1,9,408,13,0.2,,
4318,Ireland,1329,204,7,,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,25/03/2020,1,5,29,1317,269,1,,
